Patch1,Patch2,Patch3,Patch4,Patch5,Patch6,Patch7,Patch8,Patch9,Patch10,Patch11,Patch12,Patch13,Patch14,Patch15,Patch16,Patch17,Patch18,Patch19,Patch20,Patch21,Patch22,Patch23,Patch24
7.778278000000000247e+00,3.616626999999999725e+01,2.839389999999999858e+01,1.503073000000000015e+01,3.093676999999999921e+01,5.944057000000000102e+01,1.207512000000000008e+01,1.720974000000000004e+01,1.209460999999999942e+01,6.363726999999999911e+00,5.226557999999999993e+01,1.938139999999999930e+01,6.240895000000000081e+00,3.801655999999999835e+01,4.590345000000000120e+00,4.616013999999999839e+01,1.421452000000000027e+01,3.859989000000000203e+01,9.831071000000000026e+01,6.570958000000000254e+01,4.017799999999999727e+01,2.306537000000000148e+01,1.034111000000000047e+01,3.465141000000000027e+00
7.842522999999999911e+00,3.606875999999999749e+01,2.808515999999999835e+01,1.558610999999999969e+01,3.057479000000000013e+01,5.970911000000000257e+01,1.259924999999999962e+01,1.688881999999999906e+01,1.203839999999999932e+01,6.321259000000000405e+00,5.335938000000000159e+01,2.040184999999999960e+01,6.090143000000000306e+00,3.814356000000000080e+01,4.592977999999999561e+00,4.774132999999999782e+01,1.392836999999999925e+01,3.791006000000000142e+01,9.836102999999999952e+01,6.570255000000000223e+01,4.016300999999999988e+01,2.304926999999999992e+01,1.033549000000000007e+01,3.464675999999999867e+00
7.901798000000000322e+00,3.595940000000000225e+01,2.776249999999999929e+01,1.613844999999999885e+01,3.020567000000000135e+01,5.988671000000000078e+01,1.311173999999999928e+01,1.658483000000000018e+01,1.197505999999999915e+01,6.286431999999999576e+00,5.438705000000000211e+01,2.142521999999999949e+01,5.953949999999999854e+00,3.819093999999999767e+01,4.592895999999999646e+00,4.933218000000000103e+01,1.366677999999999926e+01,3.721518999999999977e+01,9.827913999999999817e+01,6.569429999999999836e+01,4.020073000000000008e+01,2.305040999999999940e+01,1.032737999999999978e+01,3.462234000000000034e+00
7.955720999999999599e+00,3.588783999999999708e+01,2.747897999999999996e+01,1.669053999999999860e+01,2.985698999999999970e+01,6.007370999999999839e+01,1.363094000000000072e+01,1.627559000000000111e+01,1.192032999999999987e+01,6.250789000000000151e+00,5.534924999999999784e+01,2.253301000000000087e+01,5.829525000000000290e+00,3.821410000000000196e+01,4.613069000000000308e+00,5.088985999999999876e+01,1.337975999999999921e+01,3.652461999999999875e+01,9.837426999999999566e+01,6.574231000000000336e+01,4.018126000000000175e+01,2.303410999999999831e+01,1.033483000000000018e+01,3.461853000000000069e+00
8.002537999999999485e+00,3.578247999999999962e+01,2.717697000000000074e+01,1.721634999999999849e+01,2.949087000000000103e+01,6.015124999999999744e+01,1.410792000000000002e+01,1.598277999999999999e+01,1.186562999999999946e+01,6.214042000000000066e+00,5.624199000000000126e+01,2.361630999999999858e+01,5.705757000000000190e+00,3.814724999999999966e+01,4.605730000000000324e+00,5.240182999999999680e+01,1.309669000000000061e+01,3.581199999999999761e+01,9.836193000000000097e+01,6.568976999999999578e+01,4.017725000000000080e+01,2.303783999999999921e+01,1.032648000000000010e+01,3.456161999999999956e+00
8.044140999999999764e+00,3.570445000000000135e+01,2.691571000000000069e+01,1.773551000000000144e+01,2.913870999999999967e+01,6.022630999999999801e+01,1.458750999999999998e+01,1.570339000000000063e+01,1.181314000000000064e+01,6.177870999999999668e+00,5.707580000000000098e+01,2.469834000000000174e+01,5.593957999999999764e+00,3.802821000000000140e+01,4.599960000000000271e+00,5.387899000000000171e+01,1.282356000000000051e+01,3.511928999999999945e+01,9.832022999999999513e+01,6.570244999999999891e+01,4.017736000000000018e+01,2.304173000000000116e+01,1.032549999999999990e+01,3.455055000000000209e+00
8.077045000000000030e+00,3.558991000000000327e+01,2.665333000000000041e+01,1.820720000000000027e+01,2.878651999999999944e+01,6.019917000000000229e+01,1.501645000000000074e+01,1.543088000000000015e+01,1.175808999999999926e+01,6.137202000000000268e+00,5.779364999999999952e+01,2.575405999999999906e+01,5.494690000000000296e+00,3.790321000000000140e+01,4.601110000000000255e+00,5.524853000000000236e+01,1.256699000000000055e+01,3.441084000000000032e+01,9.833732000000000539e+01,6.563465999999999667e+01,4.013298999999999950e+01,2.302509999999999835e+01,1.031914000000000087e+01,3.450851999999999808e+00
8.104058999999999457e+00,3.550778999999999996e+01,2.642624999999999957e+01,1.866508999999999929e+01,2.847775999999999996e+01,6.020539999999999736e+01,1.543880000000000052e+01,1.519509000000000043e+01,1.172974999999999923e+01,6.110604000000000369e+00,5.847180000000000177e+01,2.677271999999999963e+01,5.397014999999999674e+00,3.774432999999999794e+01,4.619238000000000177e+00,5.660284000000000049e+01,1.230782999999999916e+01,3.372948000000000235e+01,9.837071000000000254e+01,6.568064999999999998e+01,4.013175999999999988e+01,2.303541999999999845e+01,1.031312999999999924e+01,3.449196999999999846e+00
8.127378000000000213e+00,3.544745999999999952e+01,2.620298000000000016e+01,1.908487999999999829e+01,2.817148999999999859e+01,6.013172999999999746e+01,1.582193999999999967e+01,1.495229999999999926e+01,1.169430999999999976e+01,6.073445000000000427e+00,5.908135999999999655e+01,2.778408999999999907e+01,5.318107000000000362e+00,3.758032000000000039e+01,4.630193000000000225e+00,5.779744000000000170e+01,1.205791999999999931e+01,3.309031000000000233e+01,9.831694000000000244e+01,6.568385000000000673e+01,4.012776999999999816e+01,2.302283999999999864e+01,1.031461999999999968e+01,3.447678999999999938e+00
8.145649000000000584e+00,3.536433999999999855e+01,2.598403000000000063e+01,1.947864999999999824e+01,2.785554000000000130e+01,5.997440999999999889e+01,1.616891000000000034e+01,1.472822000000000031e+01,1.165987999999999936e+01,6.044889999999999652e+00,5.961401000000000039e+01,2.876023999999999958e+01,5.226604000000000028e+00,3.739882999999999669e+01,4.631263999999999825e+00,5.899038000000000181e+01,1.185054000000000052e+01,3.242208000000000112e+01,9.831484000000000378e+01,6.563506999999999891e+01,4.011722000000000321e+01,2.301471000000000089e+01,1.030437000000000047e+01,3.444427000000000127e+00
8.161099999999999355e+00,3.528990000000000293e+01,2.578753000000000029e+01,1.982319999999999993e+01,2.756956999999999880e+01,5.983489999999999753e+01,1.648663000000000167e+01,1.451720000000000077e+01,1.163683999999999941e+01,6.009792000000000023e+00,6.009700000000000131e+01,2.967004999999999981e+01,5.151227999999999696e+00,3.721094999999999686e+01,4.624271000000000242e+00,6.012149999999999750e+01,1.163500999999999941e+01,3.177358999999999867e+01,9.833675999999999817e+01,6.562560999999999467e+01,4.010385999999999740e+01,2.300730000000000075e+01,1.029695000000000071e+01,3.441832999999999920e+00
8.179610999999999521e+00,3.523411999999999722e+01,2.559354000000000084e+01,2.014737999999999829e+01,2.731253999999999849e+01,5.966620000000000346e+01,1.680422000000000082e+01,1.430959000000000003e+01,1.162311000000000050e+01,5.982357999999999620e+00,6.055436999999999870e+01,3.056693999999999889e+01,5.090067999999999593e+00,3.703303999999999974e+01,4.632255999999999929e+00,6.118269000000000091e+01,1.146756000000000064e+01,3.113791000000000153e+01,9.838957999999999515e+01,6.568456000000000472e+01,4.012883000000000067e+01,2.301198000000000121e+01,1.030122000000000071e+01,3.441822999999999855e+00
8.178724000000000771e+00,3.513566000000000145e+01,2.539375000000000071e+01,2.044604999999999961e+01,2.704823999999999984e+01,5.941246000000000294e+01,1.707244999999999990e+01,1.411566000000000010e+01,1.158933000000000035e+01,5.946038999999999852e+00,6.091709999999999781e+01,3.143110000000000070e+01,5.027484000000000286e+00,3.681927000000000305e+01,4.641694000000000209e+00,6.217419999999999902e+01,1.127111000000000018e+01,3.050587000000000160e+01,9.838615000000000066e+01,6.563363999999999976e+01,4.010459999999999781e+01,2.299907999999999930e+01,1.029734999999999978e+01,3.439729999999999954e+00
8.187943000000000637e+00,3.506915999999999656e+01,2.519250999999999863e+01,2.069715000000000060e+01,2.678691999999999851e+01,5.913436000000000092e+01,1.733724000000000132e+01,1.391970000000000063e+01,1.156217999999999968e+01,5.923967000000000205e+00,6.123931999999999931e+01,3.224423999999999779e+01,4.957634999999999792e+00,3.661469000000000307e+01,4.661097999999999963e+00,6.315236999999999767e+01,1.112102999999999930e+01,2.985202999999999918e+01,9.835128000000000270e+01,6.558199999999999363e+01,4.008473000000000042e+01,2.300366999999999962e+01,1.029546999999999990e+01,3.435719999999999885e+00
8.192942999999999643e+00,3.499963999999999942e+01,2.499161000000000143e+01,2.091716999999999871e+01,2.653901000000000110e+01,5.882874999999999943e+01,1.757026000000000110e+01,1.374014000000000024e+01,1.156353000000000009e+01,5.895825000000000315e+00,6.154464000000000112e+01,3.301637999999999806e+01,4.902396000000000420e+00,3.640194999999999936e+01,4.649841999999999587e+00,6.403150999999999726e+01,1.097387999999999941e+01,2.921593000000000018e+01,9.832370000000000232e+01,6.561069000000000528e+01,4.008968999999999738e+01,2.299635999999999925e+01,1.028922000000000025e+01,3.435184000000000015e+00
8.192700000000000315e+00,3.493316000000000088e+01,2.479507999999999868e+01,2.111131999999999920e+01,2.631945999999999941e+01,5.853627000000000180e+01,1.780463999999999913e+01,1.355437000000000047e+01,1.153945000000000043e+01,5.868756999999999557e+00,6.177324999999999733e+01,3.377870999999999668e+01,4.845134999999999970e+00,3.619841000000000264e+01,4.655630999999999631e+00,6.487205000000000155e+01,1.086095000000000077e+01,2.859320999999999913e+01,9.832014999999999816e+01,6.562618999999999403e+01,4.009841000000000122e+01,2.299490000000000123e+01,1.028879000000000055e+01,3.436026000000000025e+00
8.198242000000000473e+00,3.488459000000000287e+01,2.461055999999999955e+01,2.126539000000000001e+01,2.613103999999999871e+01,5.824099999999999966e+01,1.800425999999999860e+01,1.339400000000000013e+01,1.153261000000000003e+01,5.854195999999999955e+00,6.203954000000000235e+01,3.448508000000000351e+01,4.790409000000000361e+00,3.599965000000000259e+01,4.659608999999999668e+00,6.569602000000000430e+01,1.076141999999999932e+01,2.798355000000000103e+01,9.830965999999999383e+01,6.564394000000000062e+01,4.010652999999999935e+01,2.300840000000000174e+01,1.029119000000000028e+01,3.435280999999999807e+00
8.197955000000000325e+00,3.480416000000000309e+01,2.440450999999999837e+01,2.136429000000000045e+01,2.596628000000000114e+01,5.790621999999999758e+01,1.817798000000000158e+01,1.322954999999999970e+01,1.152199000000000062e+01,5.824650000000000105e+00,6.222543000000000291e+01,3.516263000000000005e+01,4.748736000000000068e+00,3.580563999999999680e+01,4.669093000000000160e+00,6.645310999999999524e+01,1.068684000000000012e+01,2.740191000000000088e+01,9.842531999999999925e+01,6.565052000000000021e+01,4.011663000000000068e+01,2.301053999999999888e+01,1.029962000000000089e+01,3.435871999999999815e+00
8.199780000000000513e+00,3.475614999999999810e+01,2.419548999999999950e+01,2.146585999999999927e+01,2.580333999999999861e+01,5.760887000000000313e+01,1.836122999999999905e+01,1.307596999999999987e+01,1.150494999999999912e+01,5.813089999999999868e+00,6.240691000000000344e+01,3.583384999999999820e+01,4.695367000000000068e+00,3.562156000000000233e+01,4.666655000000000442e+00,6.715040999999999372e+01,1.062997000000000014e+01,2.684102000000000032e+01,9.839446999999999832e+01,6.568756999999999380e+01,4.013712000000000302e+01,2.304064999999999941e+01,1.030864000000000047e+01,3.438217999999999996e+00
8.186778000000000333e+00,3.467347999999999786e+01,2.396522999999999826e+01,2.150435999999999837e+01,2.566000000000000014e+01,5.730729999999999791e+01,1.850871000000000066e+01,1.290785999999999945e+01,1.148262000000000072e+01,5.787659999999999805e+00,6.255190999999999946e+01,3.645609999999999928e+01,4.642221000000000153e+00,3.539851000000000170e+01,4.652846000000000259e+00,6.781819000000000131e+01,1.057506000000000057e+01,2.627093999999999951e+01,9.839593000000000700e+01,6.564937999999999363e+01,4.015310999999999808e+01,2.306793000000000049e+01,1.031864999999999988e+01,3.440310000000000201e+00
8.180552999999999741e+00,3.459188000000000329e+01,2.375709000000000160e+01,2.152042000000000144e+01,2.556363999999999947e+01,5.709881000000000029e+01,1.864861000000000146e+01,1.275528000000000084e+01,1.148277000000000037e+01,5.764428999999999803e+00,6.278544999999999732e+01,3.714305000000000234e+01,4.600426999999999822e+00,3.523093000000000075e+01,4.656287999999999982e+00,6.854470999999999492e+01,1.056581000000000081e+01,2.577758000000000038e+01,9.846271000000000129e+01,6.572150000000000603e+01,4.022991999999999990e+01,2.313647999999999882e+01,1.035018999999999956e+01,3.448504999999999932e+00
8.167165999999999926e+00,3.449372999999999934e+01,2.352533999999999992e+01,2.149699999999999989e+01,2.547302000000000177e+01,5.685123000000000104e+01,1.878473999999999933e+01,1.260763000000000034e+01,1.147084000000000081e+01,5.748774000000000051e+00,6.294604999999999961e+01,3.779509000000000185e+01,4.547274999999999956e+00,3.502779000000000309e+01,4.657492999999999661e+00,6.920217999999999847e+01,1.057737999999999978e+01,2.527683999999999997e+01,9.849155000000000371e+01,6.577111999999999625e+01,4.030843999999999738e+01,2.320109000000000066e+01,1.038283000000000023e+01,3.457765999999999895e+00
8.148289000000000115e+00,3.441062000000000154e+01,2.326755999999999958e+01,2.145429000000000030e+01,2.539361999999999853e+01,5.672194999999999965e+01,1.888737000000000066e+01,1.244804000000000066e+01,1.144247999999999976e+01,5.721108000000000082e+00,6.318043999999999727e+01,3.850319999999999965e+01,4.486196999999999768e+00,3.480109000000000208e+01,4.634329000000000143e+00,6.989818999999999960e+01,1.060328999999999944e+01,2.480844000000000094e+01,9.855357999999999663e+01,6.584758999999999673e+01,4.041145999999999816e+01,2.329747000000000057e+01,1.043323999999999963e+01,3.472106000000000137e+00
8.128914999999999225e+00,3.429849999999999710e+01,2.301084000000000174e+01,2.139157000000000153e+01,2.538481000000000165e+01,5.669583999999999691e+01,1.900168999999999997e+01,1.227403999999999940e+01,1.139678999999999931e+01,5.691557999999999673e+00,6.345729000000000042e+01,3.931490000000000151e+01,4.431117999999999668e+00,3.458386999999999745e+01,4.620165000000000077e+00,7.066521000000000186e+01,1.068732999999999933e+01,2.438501000000000118e+01,9.863179999999999836e+01,6.600378000000000611e+01,4.057771000000000328e+01,2.344039000000000073e+01,1.050610999999999962e+01,3.496258999999999784e+00
8.140703000000000245e+00,3.425184999999999746e+01,2.276696000000000097e+01,2.131720999999999933e+01,2.537856000000000023e+01,5.658603000000000094e+01,1.915240000000000009e+01,1.212914999999999921e+01,1.138510999999999918e+01,5.661945000000000228e+00,6.367681000000000324e+01,4.004992000000000019e+01,4.381846999999999603e+00,3.436214999999999975e+01,4.604076000000000057e+00,7.133777000000000612e+01,1.077403999999999940e+01,2.390077000000000140e+01,9.867643999999999949e+01,6.608277999999999963e+01,4.069113000000000113e+01,2.355258999999999858e+01,1.057004000000000055e+01,3.517698999999999909e+00
8.194929999999999382e+00,3.435350999999999999e+01,2.259881000000000029e+01,2.130125999999999920e+01,2.547791000000000139e+01,5.658041999999999661e+01,1.936591999999999913e+01,1.201820999999999984e+01,1.139054999999999929e+01,5.657568000000000374e+00,6.397014999999999674e+01,4.091324000000000183e+01,4.337498000000000076e+00,3.418113000000000312e+01,4.584209000000000422e+00,7.201317000000000235e+01,1.088462999999999958e+01,2.339690999999999832e+01,9.880371999999999844e+01,6.614723999999999648e+01,4.079086000000000212e+01,2.364599000000000117e+01,1.062564000000000064e+01,3.540369999999999795e+00
8.317579000000000278e+00,3.467224000000000217e+01,2.255948000000000064e+01,2.136411000000000016e+01,2.568734999999999857e+01,5.666807000000000016e+01,1.969494999999999862e+01,1.195930000000000071e+01,1.145341999999999949e+01,5.673321999999999754e+00,6.433428000000000679e+01,4.180942999999999898e+01,4.308258999999999617e+00,3.404207000000000249e+01,4.573841999999999963e+00,7.264155999999999835e+01,1.100900000000000034e+01,2.285978000000000065e+01,9.894661999999999580e+01,6.615319999999999823e+01,4.082760999999999996e+01,2.368209999999999837e+01,1.066008000000000067e+01,3.560522999999999882e+00
